"There are 36.87150837988827 % of homorepeats out of a total of 358 chains"
"The % of homorepeats of each kind are:"

ALA 16.666666666666664
ARG 4.545454545454546
ASN 1.5151515151515151
ASP 6.8181818181818175
CYS 0.7575757575757576
GLU 3.787878787878788
GLN 2.272727272727273
GLY 5.303030303030303
HIS 1.5151515151515151
ILE 0.7575757575757576
LEU 15.151515151515152
LYS 1.5151515151515151
MET 0.0
PHE 1.5151515151515151
PRO 7.575757575757576
SER 16.666666666666664
THR 7.575757575757576
TRP 0.0
TYR 0.0
VAL 6.0606060606060606
XAA 0.0
